StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,initial_screen_trans,consent,message_nonqualif,instructions ,PID,imp_family_1,imp_friends_1,imp_leisure_1,imp_pol_1,imp_wrk_1,imp_rel_1,child_qualities_1,neigh_race_1,neigh_drink_1,neigh_imm_1,neigh_aids_1,neigh_drug_1,neigh_gay_1,trust_1,life_satisf_1,choice_control_1,scarce_jobs_women_1,scarce_jobs_imm_1,housewife_fulfill_1,left_right_1,equal_incomes_1,private_public_busi_1,gvt_responsibility_1,comp_good_bad_1,conf_church_1,conf_armed_1,conf_press_1,conf_unions_1,conf_police_1,conf_parliament_1,conf_civil_1,conf_tv_1,conf_gvt_1,conf_pol_prt_1,conf_companies_1,conf_courts_1,rel_services_1,religiosity_1,belief_god_1,belief_hell_1,imp_god_1,just_gvt_benefits_1,just_public_trans_1,just_cheat_tax_1,just_bribe_1,just_homo_1,just_prst_1,just_abort_1,just_divorce_1,just_euth_1,just_suicide_1,att1_1,att2_1,att3_1,proud_1,end_message,random_id,PROLIFIC_PID
2024-01-26 15:15:30,2024-01-26 15:30:18,IP Address,60.118.114.148,100,887,True,2024-01-26 15:30:19,R_4dDDZBahisddJ7Q,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,65522f1d3bea9d006c0df7aa,4,1,1,7,5,2,1,6,4,7,7,8,8,3,4,3,7,6,5,6,4,2,5,3,7,6,6,6,4,6,5,2,5,6,5,6,2,2,2,2,2,3,1,6,5,4,5,7,3,6,7,2,5,1,2,,97371,65522f1d3bea9d006c0df7aa
2024-01-26 15:25:54,2024-01-26 15:31:49,IP Address,153.231.57.103,100,354,True,2024-01-26 15:31:50,R_4rhz5s4ABBp62mB,,,,,35.5908,139.6473,anonymous,JA,Understood,I agree to participate,,Understood,659ac49f028cf37c59bfc41b,7,1,10,3,1,3,1,2,8,2,3,7,9,7,9,3,8,8,2,6,2,6,2,4,10,3,8,9,7,1,3,2,3,7,2,8,3,3,3,3,2,5,10,7,3,2,10,2,8,8,2,2,5,1,10,"Nothing ",37091,659ac49f028cf37c59bfc41b
2024-01-26 15:31:05,2024-01-26 15:38:44,IP Address,133.114.181.120,100,458,True,2024-01-26 15:38:45,R_4lORjaTNrF3Taw1,,,,,33.6184,130.4109,anonymous,JA,Understood,I agree to participate,,Understood,6500e42b686adce5c1a0f517,5,1,1,1,1,1,1,6,2,5,7,3,7,1,1,2,1,4,2,2,1,1,1,1,1,1,5,1,1,6,1,1,1,2,1,1,1,1,1,1,1,4,1,5,1,7,7,5,6,3,4,2,5,1,5,,96384,6500e42b686adce5c1a0f517
2024-01-26 15:29:57,2024-01-26 15:38:57,IP Address,126.166.150.10,100,539,True,2024-01-26 15:38:58,R_49pgbc9pJqWVCmZ,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,6527f19477a4b53bb65e4781,1,1,1,1,1,1,1,1,1,1,5,1,1,1,8,1,1,10,1,9,6,7,1,1,7,1,1,8,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,10,2,5,1,1,None,31101,6527f19477a4b53bb65e4781
2024-01-26 15:31:58,2024-01-26 15:42:12,IP Address,58.88.43.122,100,613,True,2024-01-26 15:42:13,R_4MNIYw7c1aSQJgJ,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,5fc45894c518494211619c7e,4,3,3,4,4,4,2,7,3,5,5,3,7,5,2,4,4,6,5,4,4,5,4,4,6,4,4,4,4,4,5,4,3,4,4,5,4,5,6,4,6,4,6,5,5,6,6,7,3,5,5,2,5,1,6,none,54099,5fc45894c518494211619c7e
2024-01-26 15:34:09,2024-01-26 15:44:33,IP Address,180.221.239.40,100,624,True,2024-01-26 15:44:34,R_4Ca4pihDGLiThP1,,,,,34.6986,135.5079,anonymous,EN,Understood,I agree to participate,,Understood,6463ea54a0546b61e024d3f6,2,2,4,4,3,1,4,1,7,7,1,1,6,5,5,4,8,6,6,3,10,5,7,3,8,3,2,6,1,8,3,8,7,1,3,3,1,8,1,1,10,1,2,1,1,7,7,2,4,6,1,2,5,1,3,,99856,6463ea54a0546b61e024d3f6
2024-01-26 15:40:47,2024-01-26 15:49:43,IP Address,133.106.241.14,100,536,True,2024-01-26 15:49:44,R_4PZbiigngQ3PXmB,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,6519f0ace55ab2991cb3a81a,4,3,1,2,1,4,1,10,6,10,10,7,10,4,3,4,8,10,4,4,3,1,3,1,7,4,1,3,6,1,2,2,2,4,2,3,3,7,8,4,7,9,6,10,10,10,10,8,6,10,10,2,5,1,3,,98440,6519f0ace55ab2991cb3a81a
2024-01-26 15:57:34,2024-01-26 16:08:53,IP Address,126.194.255.86,100,679,True,2024-01-26 16:08:55,R_4DwBCC1r9JSPspZ,,,,,35.6897,139.6895,anonymous,JA,Understood,I agree to participate,,Understood,65a9e4ec7072656d65dae11a,1,1,3,3,2,2,4,4,3,3,3,2,8,3,8,8,8,7,7,2,4,3,8,8,8,7,3,8,9,8,2,3,3,8,7,8,2,1,2,2,1,2,8,8,3,3,3,10,6,8,10,2,5,1,7,,47365,65a9e4ec7072656d65dae11a
2024-01-26 15:49:47,2024-01-26 16:16:29,IP Address,133.106.36.41,100,1601,True,2024-01-26 16:16:29,R_4q2jkqILp2jR5BK,,,,,35.6837,139.6805,anonymous,EN,Understood,I agree to participate,,Understood,656cefef17415fbed4728710,3,1,2,7,1,2,2,3,3,3,7,2,8,3,2,3,3,7,3,3,7,3,8,3,3,8,6,7,3,7,3,3,10,7,2,8,1,3,6,2,3,7,2,3,2,8,9,8,3,9,9,2,5,1,1,,74990,656cefef17415fbed4728710
2024-01-26 15:49:11,2024-01-26 16:16:35,IP Address,133.71.210.65,100,1643,True,2024-01-26 16:16:36,R_4WujiEkZEepjCEm,,,,,33.8396,132.7601,anonymous,EN,Understood,I agree to participate,,Understood,65a9c33dcb05089fec9666eb,5,4,6,8,3,9,10,10,6,10,9,7,7,6,6,4,6,7,4,8,6,8,7,6,9,7,6,8,9,9,4,6,9,7,6,8,8,4,7,7,8,9,10,9,10,8,4,7,6,9,5,2,5,2,3,"Insightful ",79690,65a9c33dcb05089fec9666eb
2024-01-26 16:02:43,2024-01-26 16:17:02,IP Address,113.34.17.123,100,859,True,2024-01-26 16:17:03,R_4Isk7sWoPciY34D,,,,,35.1796,136.9166,anonymous,EN,Understood,I agree to participate,,Understood,64b6682b9deaf77faa105764,1,2,1,5,1,2,1,8,1,8,10,1,7,3,4,6,9,7,8,7,4,7,7,2,6,8,8,9,4,7,7,7,8,7,3,9,2,4,7,6,3,8,3,3,3,8,9,10,5,9,10,2,5,1,3,Thank you! Is there a way to find the results once the results are published?,57827,64b6682b9deaf77faa105764
2024-01-26 15:59:09,2024-01-26 16:17:55,IP Address,111.105.29.66,100,1126,True,2024-01-26 16:17:55,R_4KkBV2iObF0Agp6,,,,,34.6837,135.5236,anonymous,JA,Understood,I agree to participate,,Understood,64673964799b35c446df5450,1,1,1,2,1,7,4,6,1,5,8,1,4,1,1,4,10,1,7,6,1,5,2,1,9,1,3,5,1,1,1,1,1,1,1,1,9,2,7,1,6,1,1,5,1,8,6,4,6,1,3,2,5,1,2,N/A,72191,64673964799b35c446df5450
2024-01-26 16:01:28,2024-01-26 16:18:04,IP Address,27.253.251.242,100,995,True,2024-01-26 16:18:04,R_48TOWTpnMnMWmul,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,65abe1f259ed95e63d13a0e4,4,6,2,5,3,3,2,5,3,7,7,5,6,3,7,5,4,8,7,8,3,3,3,5,9,8,3,3,3,3,3,3,3,6,4,5,2,3,2,2,3,2,2,6,2,6,2,7,3,6,8,2,5,1,5,,85615,65abe1f259ed95e63d13a0e4
2024-01-26 16:37:06,2024-01-26 16:44:47,IP Address,106.146.10.106,100,461,True,2024-01-26 16:44:48,R_4rOifbsm0P8hRLv,,,,,35.6918,139.7002,anonymous,JA,Understood,I agree to participate,,Understood,65a981dda6a64526a0d97f9d,4,1,2,2,3,1,7,3,6,8,4,1,1,8,8,6,10,9,9,10,9,6,6,1,2,1,2,7,1,3,3,1,2,6,2,3,6,1,1,4,1,1,1,6,1,7,8,10,7,10,10,2,5,1,7,自分の価値観を見つめ直すきっかけになった,77181,65a981dda6a64526a0d97f9d
2024-01-26 16:44:41,2024-01-26 16:58:33,IP Address,122.251.147.175,100,832,True,2024-01-26 16:58:34,R_49tZWnygaljqEWO,,,,,34.1904,131.465,anonymous,EN,Understood,I agree to participate,,Understood,5a6fcd526923df0001ef975f,1,2,1,2,1,3,1,3,2,3,3,1,2,2,2,2,2,2,1,3,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,3,3,3,2,3,2,1,3,2,2,3,1,1,1,3,2,5,1,2,"I am English so my ""compatriots"" are generally not living here in Japan. I guess my answers will be different to Japanese answers. A major cause of this difference may be that Japanese people reading the questions may interpret ""difficult to discuss"" as ""difficult to reach any conclusion because the truth is diffficult to ascertain"" rather than ""difficult as in taboo or divisive or both"" which is how I interpretted the questions. Japanese tend to be humble so if you if ask them if something is difficult, they will be inclined to say yes. I think that you should make the sense of ""difficulty"" clearer. ",80398,5a6fcd526923df0001ef975f
2024-01-26 16:48:58,2024-01-26 17:01:18,IP Address,133.106.148.230,100,739,True,2024-01-26 17:01:19,R_4IXkVaWmq4J4Rcu,,,,,35.6887,139.745,anonymous,EN,Understood,I agree to participate,,Understood,65a9c4f1fbb34b326b9663c5,2,3,4,4,6,2,2,8,6,7,8,6,7,3,4,7,7,3,1,7,7,5,4,3,1,4,4,8,2,3,2,4,3,4,3,3,1,1,1,1,1,2,1,2,3,7,8,6,7,7,9,2,5,1,1,,50965,65a9c4f1fbb34b326b9663c5
2024-01-26 17:03:34,2024-01-26 17:09:45,IP Address,116.65.132.250,100,371,True,2024-01-26 17:09:47,R_42XiVDhk2bhjt8P,,,,,35.4346,139.6483,anonymous,EN,Understood,I agree to participate,,Understood,64a372063c30aebf4f462c74,5,2,2,3,2,7,1,7,2,4,1,3,8,6,7,5,6,9,7,8,8,5,4,4,6,4,6,4,4,6,3,6,6,6,8,5,5,7,6,6,7,5,5,3,7,5,10,6,5,6,5,2,5,1,1,,56656,64a372063c30aebf4f462c74
2024-01-26 17:12:02,2024-01-26 17:16:54,IP Address,27.230.97.252,100,292,True,2024-01-26 17:16:55,R_46o5oT35Id907KI,,,,,35.6918,139.7002,anonymous,JA,Understood,I agree to participate,,Understood,64b66f71c1b4cab28e2b1871,3,2,,2,3,2,3,1,1,2,2,3,2,2,3,2,3,2,8,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,2,1,3,6,2,7,4,3,3,2,2,2,3,4,2,5,,2,,47394,64b66f71c1b4cab28e2b1871
2024-01-26 17:08:57,2024-01-26 17:27:34,IP Address,183.177.184.250,100,1116,True,2024-01-26 17:27:34,R_4CIYdotTLOD22Ov,,,,,35.6918,139.7002,anonymous,EN,Understood,I agree to participate,,Understood,5974c55334b844000168d278,3,2,2,7,1,2,7,7,6,7,4,4,7,4,5,4,4,3,1,8,7,6,4,3,2,2,4,7,1,6,2,2,3,7,1,3,2,1,2,1,1,6,4,6,4,8,5,4,4,4,3,2,5,1,2,,23701,5974c55334b844000168d278
2024-01-26 17:12:03,2024-01-26 17:28:22,IP Address,180.149.230.25,100,979,True,2024-01-26 17:28:23,R_4dJWJhOionskY1I,,,,,35.6893,139.6899,anonymous,EN,Understood,I agree to participate,,Understood,64b66e8ca33d7cca9ba39ba3,1,3,7,1,1,3,7,1,1,3,7,7,9,4,4,4,6,3,7,3,1,3,8,7,3,1,2,1,1,1,2,1,1,3,4,1,7,5,5,6,3,1,1,2,1,8,6,7,2,7,7,2,5,1,7,Good luck!,24339,64b66e8ca33d7cca9ba39ba3
2024-01-26 17:20:39,2024-01-26 17:29:52,IP Address,212.102.51.243,100,553,True,2024-01-26 17:29:53,R_448WitWx2RhxiVs,,,,,35.6893,139.6899,anonymous,EN,Understood,I agree to participate,,Understood,5edbabec4268818481f4e6ca,8,6,8,4,1,1,4,9,7,9,6,8,9,4,7,3,3,8,4,5,7,3,4,4,3,3,4,7,6,3,3,3,4,3,4,7,1,1,1,1,1,6,7,6,10,8,10,7,8,10,10,2,5,1,1,,37542,5edbabec4268818481f4e6ca
2024-01-26 17:27:08,2024-01-26 17:31:48,IP Address,130.62.64.83,100,279,True,2024-01-26 17:31:48,R_4nkCcnhJKo8wX2C,,,,,35.8292,139.6789,anonymous,EN,Understood,I agree to participate,,Understood,64622d2c6d50562c9b68e0c1,2,2,2,6,4,7,2,4,4,6,4,4,6,5,8,3,5,4,4,8,6,4,7,3,6,8,3,9,4,8,6,3,7,6,3,3,6,7,8,6,7,4,2,6,4,4,8,8,6,9,7,2,5,1,7,,25518,64622d2c6d50562c9b68e0c1
2024-01-26 17:24:13,2024-01-26 17:33:42,IP Address,126.224.96.187,100,568,True,2024-01-26 17:33:42,R_4pWjadKU3CwEk2U,,,,,35.7349,139.3197,anonymous,EN,Understood,I agree to participate,,Understood,65a98dd5b320353c4c4c9079,8,3,1,7,3,3,2,7,2,6,6,9,8,3,7,8,10,10,10,8,8,8,7,3,7,3,7,8,3,6,2,7,3,8,5,2,8,4,2,7,5,3,9,8,8,7,7,8,1,10,9,2,5,1,5,,57401,65a98dd5b320353c4c4c9079
2024-01-26 17:27:43,2024-01-26 17:35:15,IP Address,211.135.50.186,100,452,True,2024-01-26 17:35:16,R_46myhVuLurPSqch,,,,,34.5951,135.4929,anonymous,FR,Understood,I agree to participate,,Understood,659b96fae2c02e0a69e52a27,1,3,2,8,3,8,3,10,4,10,7,4,10,4,3,7,7,9,4,10,6,9,8,9,8,4,8,10,4,4,4,3,8,10,6,8,7,4,4,4,7,8,3,4,7,8,8,9,8,10,10,2,5,1,1,,60315,659b96fae2c02e0a69e52a27
2024-01-26 17:52:32,2024-01-26 18:03:03,IP Address,133.32.181.241,100,630,True,2024-01-26 18:03:03,R_40HQM6ETsUem3Vp,,,,,35.1743,136.8931,anonymous,EN,Understood,I agree to participate,,Understood,65a9bb161b1a5d46aab221f6,2,2,1,1,1,2,4,10,1,6,7,1,10,2,8,7,2,9,7,6,4,8,1,3,3,5,2,7,6,3,5,6,2,2,1,8,1,3,7,3,8,9,3,8,2,2,8,7,2,4,9,2,5,1,5,,55104,65a9bb161b1a5d46aab221f6
2024-01-26 18:04:06,2024-01-26 18:08:51,IP Address,123.48.114.4,100,284,True,2024-01-26 18:08:51,R_4ayREVVRygcURDH,,,,,35.179,136.8939,anonymous,JA,Understood,I agree to participate,,Understood,65a9daa6a2efd0a811b1f7ac,1,1,1,1,1,2,1,1,3,1,1,6,2,1,1,2,3,1,2,3,3,3,2,1,6,2,8,6,1,3,1,2,1,2,2,1,3,2,2,2,1,3,2,2,1,7,1,4,2,5,2,2,5,1,1,,82658,65a9daa6a2efd0a811b1f7ac
2024-01-26 17:59:24,2024-01-26 18:11:39,IP Address,133.106.33.160,100,734,True,2024-01-26 18:11:40,R_4EYc3tVBhkRzpzH,,,,,35.6837,139.6805,anonymous,EN,Understood,I agree to participate,,Understood,652f2c56c8dbb1706dd899e2,7,1,1,2,1,4,1,4,4,6,6,6,7,1,2,4,4,7,6,4,2,1,2,2,3,2,1,3,3,3,1,1,1,1,1,1,7,7,7,4,7,2,2,4,3,8,6,3,3,4,7,2,5,1,2,"None, thank you.",28921,652f2c56c8dbb1706dd899e2
2024-01-26 18:03:21,2024-01-26 18:15:26,IP Address,219.103.19.126,100,724,True,2024-01-26 18:15:26,R_4kMpI8Ddb1lRhzt,,,,,31.7319,131.0829,anonymous,EN,Understood,I agree to participate,,Understood,645b519f108c046164a6d232,4,6,2,4,2,3,3,4,4,9,9,7,9,3,7,7,7,4,3,8,4,6,8,3,7,7,4,4,8,6,5,3,6,7,8,7,3,2,2,3,3,9,9,8,9,7,7,6,2,7,4,2,5,1,2,,90612,645b519f108c046164a6d232
2024-01-26 18:14:16,2024-01-26 18:20:09,IP Address,126.157.241.46,100,353,True,2024-01-26 18:20:11,R_4EohE3NfJf778u5,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,65745238515887ae3dd199a6,2,1,2,7,1,4,1,10,3,8,8,9,8,3,7,2,7,3,7,7,5,2,3,2,8,9,2,8,4,9,6,4,7,9,4,4,7,2,9,7,3,7,2,7,7,10,8,10,4,8,9,2,5,1,7,"Interesting questions ",23569,65745238515887ae3dd199a6
2024-01-26 18:10:40,2024-01-26 18:23:21,IP Address,59.147.207.98,100,760,True,2024-01-26 18:23:21,R_4sSV5ew0AXH0q1V,,,,,35.9767,139.5892,anonymous,EN,Understood,I agree to participate,,Understood,64622d83411780c303dc0660,3,2,3,9,3,1,8,5,2,4,9,1,3,7,6,9,7,3,8,10,8,7,2,6,6,4,3,7,3,8,5,6,8,7,4,6,3,3,8,8,3,7,3,9,7,10,8,9,7,8,8,2,5,1,1,,17664,64622d83411780c303dc0660
2024-01-26 18:37:01,2024-01-26 18:48:03,IP Address,110.233.102.217,100,661,True,2024-01-26 18:48:03,R_4IN04ZIbb1VpKVk,,,,,35.6918,139.7002,anonymous,JA,Understood,I agree to participate,,Understood,65aa05ea799f4e8ebe4ddf5c,3,4,2,7,3,8,6,6,5,6,7,7,4,3,4,3,6,7,6,6,2,4,4,7,7,7,4,7,4,7,3,3,3,8,3,8,6,8,6,3,6,4,3,6,2,6,7,7,7,8,7,2,5,1,2,特にありません,59339,65aa05ea799f4e8ebe4ddf5c
2024-01-26 18:39:06,2024-01-26 18:48:27,IP Address,118.241.145.74,100,560,True,2024-01-26 18:48:27,R_41njl0KoXWxYrNk,,,,,35.6931,139.7137,anonymous,JA,Understood,I agree to participate,,Understood,651d6bb6247d06978a8cfc85,2,1,1,7,1,8,1,9,1,9,9,7,7,2,1,1,8,9,9,8,1,2,8,1,9,4,1,8,3,7,2,1,2,7,1,2,9,7,2,1,2,7,4,1,1,3,3,1,1,3,2,2,5,1,6,,68820,651d6bb6247d06978a8cfc85
2024-01-26 18:38:10,2024-01-26 18:50:07,IP Address,119.171.160.76,100,717,True,2024-01-26 18:50:08,R_4hG1F8CFhaKx5u3,,,,,35.7491,139.5562,anonymous,EN,Understood,I agree to participate,,Understood,60807c4c84825f65e24e75b7,6,7,3,9,4,10,4,10,9,9,10,9,8,9,10,7,8,7,7,10,8,9,7,4,9,8,8,6,3,4,7,6,4,8,4,4,9,10,10,6,9,7,9,10,10,10,9,10,10,7,10,2,5,1,4,Thank you!,58146,60807c4c84825f65e24e75b7
2024-01-26 18:47:43,2024-01-26 18:58:24,IP Address,60.102.72.205,100,640,True,2024-01-26 18:58:25,R_4OsnEwc5yilO3cd,,,,,35.6897,139.6895,anonymous,JA,Understood,I agree to participate,,Understood,5c5aaf83a7ca950001f5a4c0,8,8,8,4,7,7,7,3,7,3,2,9,2,7,6,8,3,6,4,6,6,8,7,8,8,9,6,7,8,7,7,5,7,6,6,8,6,6,7,7,7,4,3,8,3,7,5,7,8,8,3,2,5,1,7,,20274,5c5aaf83a7ca950001f5a4c0
2024-01-26 18:53:43,2024-01-26 19:05:07,IP Address,60.125.50.177,100,684,True,2024-01-26 19:05:08,R_4xWCuJy1GzyTX2h,,,,,35.5479,139.6416,anonymous,EN,Understood,I agree to participate,,Understood,6465affa18e51585c3547310,1,1,1,4,1,7,2,7,3,7,7,4,8,6,6,2,8,6,2,8,4,3,4,2,3,4,1,6,3,1,1,1,1,1,1,4,6,5,5,6,7,2,2,6,6,8,4,8,3,7,8,2,5,1,1,,82185,6465affa18e51585c3547310
2024-01-26 18:57:15,2024-01-26 19:06:43,IP Address,27.127.120.29,100,567,True,2024-01-26 19:06:44,R_4n26PmCRYUKybHE,,,,,32.7943,130.7415,anonymous,EN,Understood,I agree to participate,,Understood,65a9c72ddad19e4462373fbd,3,3,2,5,2,5,2,8,7,7,7,4,8,5,3,3,7,6,5,4,5,3,5,4,3,7,6,6,7,6,5,3,4,7,6,6,2,6,4,3,4,6,7,7,5,7,4,7,3,7,6,2,5,1,7,,99484,65a9c72ddad19e4462373fbd
2024-01-26 18:54:20,2024-01-26 19:07:49,IP Address,60.83.211.52,100,808,True,2024-01-26 19:07:50,R_4qx8shByKKIHp8m,,,,,35.6918,139.7002,anonymous,EN,Understood,I agree to participate,,Understood,5d94f81f78648a0018f9c3ed,2,6,3,7,9,4,1,9,2,9,8,9,7,8,8,9,8,7,7,8,7,3,8,4,5,8,3,8,3,7,6,5,7,7,2,4,1,5,5,9,7,8,2,6,9,9,9,5,6,9,10,2,5,1,3,n/a,48767,5d94f81f78648a0018f9c3ed
2024-01-26 19:14:51,2024-01-26 19:23:06,IP Address,106.72.176.192,100,495,True,2024-01-26 19:23:07,R_4LvZBeoLBo3M6ME,,,,,35.703,139.8308,anonymous,JA,Understood,I agree to participate,,Understood,65a9f888e125d202d245b2f4,2,1,1,8,2,3,2,8,2,7,10,2,7,5,1,2,10,7,7,6,3,8,8,5,4,6,9,10,10,10,8,8,10,10,7,8,2,2,1,1,7,8,1,8,10,10,10,6,8,10,6,2,5,1,10,,92188,65a9f888e125d202d245b2f4
2024-01-26 19:14:52,2024-01-26 19:23:21,IP Address,126.35.234.86,100,508,True,2024-01-26 19:23:22,R_4QMSBhm9HqGMo8X,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,65a9a2015fbca583f58a41f3,3,1,1,6,5,10,4,10,5,10,10,2,10,3,2,9,9,4,4,5,4,3,7,2,8,3,10,4,4,10,4,10,5,8,10,6,10,7,6,6,6,8,7,8,8,5,7,7,4,8,7,2,5,1,4,,98751,65a9a2015fbca583f58a41f3
2024-01-26 19:15:16,2024-01-26 19:25:24,IP Address,180.197.68.152,100,608,True,2024-01-26 19:25:25,R_4lltDNIlwbX24Rl,,,,,35.1926,136.906,anonymous,EN,Understood,I agree to participate,,Understood,65a9a7fcb320353c4c4c96e0,1,4,2,7,1,4,2,9,7,9,2,3,8,3,4,8,7,7,7,8,8,6,3,3,9,7,6,5,3,8,3,3,7,7,4,5,3,7,6,6,8,2,2,4,7,2,7,8,7,8,8,2,5,1,9,"It might be a bit hard to ask an individual how most people in their country think, which almost feels like it forces you to stereotype your own nation. I myself am not a native Japanese, but during the study I try to put myself in a Japanese mindset or at least what I think is a typical Japanese mindset, which can really vary between individuals",68962,65a9a7fcb320353c4c4c96e0
2024-01-26 19:18:09,2024-01-26 19:28:45,IP Address,60.87.163.39,100,635,True,2024-01-26 19:28:45,R_4gOh49nGE8AiZTg,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,60efc4347ae709f7f3dd8b04,7,5,4,8,2,4,2,7,2,7,8,2,6,4,7,8,6,7,4,8,4,7,7,4,5,9,5,7,4,8,6,3,8,8,6,7,2,4,6,3,8,4,2,3,2,7,5,8,5,8,8,2,5,1,3,,39490,60efc4347ae709f7f3dd8b04
2024-01-26 19:35:36,2024-01-26 19:46:43,IP Address,133.159.151.86,100,667,True,2024-01-26 19:46:43,R_4BlIwwOhLeCIt5T,,,,,35.6897,139.6895,anonymous,EN,Understood,I agree to participate,,Understood,61436bcf444a2a2c92b0fefe,3,2,4,7,5,2,6,2,3,1,4,3,2,5,3,8,9,2,7,7,7,3,8,3,7,7,7,6,8,9,3,3,10,10,4,3,2,5,3,7,1,8,8,2,5,7,6,10,8,8,8,2,5,1,5,None,90107,61436bcf444a2a2c92b0fefe
2024-01-26 19:51:35,2024-01-26 20:12:21,IP Address,104.234.140.22,100,1246,True,2024-01-26 20:12:22,R_4S8gnyL86a23ICs,,,,,35.6893,139.6899,anonymous,EN,Understood,I agree to participate,,Understood,647aead26e513f16ee8a887a,1,1,1,6,1,1,3,3,4,3,7,3,1,3,7,2,7,3,7,7,1,2,6,1,3,3,3,7,6,6,7,4,7,8,4,7,3,2,2,3,1,1,1,1,2,1,1,2,2,3,3,2,5,1,4,,14073,647aead26e513f16ee8a887a
2024-01-26 20:28:01,2024-01-26 20:36:04,IP Address,110.233.12.169,100,483,True,2024-01-26 20:36:05,R_47NosFBX9IlsRh9,,,,,35.6918,139.7002,anonymous,EN,Understood,I agree to participate,,Understood,65aa087ab6fc8cc80bf82825,2,2,3,3,1,2,1,7,4,7,6,2,5,4,6,7,7,2,7,8,3,3,8,3,2,8,6,7,2,6,3,3,6,4,5,6,1,3,4,3,2,2,9,7,6,6,7,7,2,8,8,2,5,1,3,,78660,65aa087ab6fc8cc80bf82825
2024-01-26 20:39:21,2024-01-26 20:45:20,IP Address,111.234.138.15,100,359,True,2024-01-26 20:45:21,R_4mmlEvTTjQ99BwK,,,,,35.9104,139.6606,anonymous,EN,Understood,I agree to participate,,Understood,6454f4facc4b47349015826a,5,8,8,3,8,10,7,8,3,7,7,2,10,5,9,10,2,8,10,9,10,8,7,7,4,8,6,7,2,3,3,2,7,7,3,3,8,9,10,10,10,1,5,1,1,10,8,7,8,9,8,2,5,1,7,,23584,6454f4facc4b47349015826a
2024-01-26 20:37:51,2024-01-26 20:56:40,IP Address,106.72.35.160,100,1128,True,2024-01-26 20:56:41,R_4tlfo5JJ6e6DV50,,,,,35.5602,139.7276,anonymous,EN,Understood,I agree to participate,,Understood,6463470dc2e8511e3126c243,6,2,1,3,2,4,1,7,7,9,10,9,10,2,2,3,7,4,4,6,3,1,2,2,6,4,3,3,4,4,3,3,3,4,2,2,3,4,3,4,6,5,6,6,9,8,7,7,6,7,8,2,5,1,7,No.,12602,6463470dc2e8511e3126c243
2024-01-26 20:46:47,2024-01-26 21:05:12,IP Address,180.7.185.84,100,1105,True,2024-01-26 21:05:13,R_4ZRFpMetTorVEMp,,,,,35.6409,140.0941,anonymous,EN,Understood,I agree to participate,,Understood,65aa4c53a425c5b6df3ec0c5,2,5,5,5,4,4,2,3,8,2,1,8,8,3,5,5,9,5,10,6,7,7,2,5,9,5,7,5,2,9,7,7,10,8,3,10,5,3,1,4,3,5,5,8,9,10,5,8,5,5,9,2,5,1,4,No,56991,65aa4c53a425c5b6df3ec0c5
2024-01-26 21:04:50,2024-01-26 21:14:20,IP Address,133.106.45.133,100,570,True,2024-01-26 21:14:21,R_4Ig3p9IPBVR4XUR,,,,,35.6837,139.6805,anonymous,EN,Understood,I agree to participate,,Understood,646117a85c90c5536e26a631,2,3,1,7,3,7,3,4,8,9,9,7,4,2,9,8,7,8,9,8,4,9,4,7,5,7,7,7,2,10,8,7,6,7,7,8,7,6,7,3,8,9,6,8,2,6,3,7,8,8,3,2,5,1,2,,66264,646117a85c90c5536e26a631
2024-01-26 21:10:07,2024-01-26 21:19:07,IP Address,133.201.2.0,100,539,True,2024-01-26 21:19:07,R_4fs2lwdag7tVCHC,,,,,35.5311,139.7314,anonymous,EN,Understood,I agree to participate,,Understood,5e6cb1ce22eae426179e43d7,3,3,2,3,4,7,3,8,4,7,7,2,8,6,4,6,7,8,3,7,8,3,7,3,4,7,7,3,6,7,7,3,3,6,2,7,4,7,6,3,7,7,4,7,7,8,7,6,3,7,8,2,5,1,3,,95137,5e6cb1ce22eae426179e43d7
